defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/MP_0009975	absent cerebral cortex pyramidal cells	http://purl.obolibrary.org/obo/CL_0000598	pyramidal neuron	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
http://purl.obolibrary.org/obo/MP_0006239	absent choriocapillaris	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid
http://purl.obolibrary.org/obo/MP_0013742	absent ciliary body	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body	http://purl.obolibrary.org/obo/UBERON_0011892	anterior uvea
http://purl.obolibrary.org/obo/MP_0004339	absent clavicle	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone	http://purl.obolibrary.org/obo/UBERON_0001467	shoulder
http://purl.obolibrary.org/obo/MP_0003147	absent cochlea	http://purl.obolibrary.org/obo/UBERON_0001844	cochlea	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear
http://purl.obolibrary.org/obo/MP_0004717	absent cochlear nerve	http://purl.obolibrary.org/obo/UBERON_0004727	cochlear nerve	http://purl.obolibrary.org/obo/UBERON_0001648	vestibulocochlear nerve
http://purl.obolibrary.org/obo/MP_0004923	absent common crus	http://purl.obolibrary.org/obo/UBERON_0005600	crus commune	http://purl.obolibrary.org/obo/UBERON_0007833	osseus semicircular canal
http://purl.obolibrary.org/obo/MP_0000239	absent common myeloid progenitor cells	http://purl.obolibrary.org/obo/CL_0000049	common myeloid progenitor	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0012247	absent cornea	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	http://purl.obolibrary.org/obo/UBERON_0001801	anterior segment of eyeball
http://purl.obolibrary.org/obo/MP_0004283	absent cornea endothelium	http://purl.obolibrary.org/obo/UBERON_0001985	corneal endothelium	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/MP_0000073	absent craniofacial bones	http://purl.obolibrary.org/obo/UBERON_0003457	head bone	http://purl.obolibrary.org/obo/UBERON_0005944	axial skeleton plus cranial skeleton
http://purl.obolibrary.org/obo/MP_0004354	absent deltoid tuberosity	http://purl.obolibrary.org/obo/UBERON_0002498	deltopectoral crest	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
http://purl.obolibrary.org/obo/MP_0000814	absent dentate gyrus	http://purl.obolibrary.org/obo/UBERON_0001885	dentate gyrus of hippocampal formation	http://purl.obolibrary.org/obo/UBERON_0002421	hippocampal formation
http://purl.obolibrary.org/obo/MP_0003678	absent ear lobes	http://purl.obolibrary.org/obo/UBERON_0001847	lobule of pinna	http://purl.obolibrary.org/obo/UBERON_0001690	ear
http://purl.obolibrary.org/obo/MP_0003404	absent enamel	http://purl.obolibrary.org/obo/UBERON_0001752	enamel	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth
http://purl.obolibrary.org/obo/MP_0000041	absent endolymphatic duct	http://purl.obolibrary.org/obo/UBERON_0001860	endolymphatic duct	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear
http://purl.obolibrary.org/obo/MP_0006013	absent endolymphatic sac	http://purl.obolibrary.org/obo/UBERON_0002223	endolymphatic sac	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear
http://purl.obolibrary.org/obo/MP_0001048	absent enteric neurons	http://purl.obolibrary.org/obo/UBERON_0010380	enteric nerve	http://purl.obolibrary.org/obo/UBERON_0002005	enteric nervous system
http://purl.obolibrary.org/obo/MP_0000487	absent enterocytes	http://purl.obolibrary.org/obo/CL_0000584	enterocyte	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0010852	absent epidermal lamellar bodies	http://purl.obolibrary.org/obo/GO_0042599	lamellar body	http://purl.obolibrary.org/obo/CL_0000362	epidermal cell
http://purl.obolibrary.org/obo/MP_0001217	absent epidermis	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MP_0001232	absent epidermis stratum basale	http://purl.obolibrary.org/obo/UBERON_0002025	stratum basale of epidermis	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
http://purl.obolibrary.org/obo/MP_0001241	absent epidermis stratum corneum	http://purl.obolibrary.org/obo/UBERON_0002027	stratum corneum of epidermis	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
http://purl.obolibrary.org/obo/MP_0004727	absent epididymis	http://purl.obolibrary.org/obo/UBERON_0005179	pelvic region element	http://purl.obolibrary.org/obo/UBERON_0003426	dermis adipose tissue
http://purl.obolibrary.org/obo/MP_0000215	absent erythrocytes	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0004544	absent esophagus	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus	http://purl.obolibrary.org/obo/UBERON_0005409	alimentary part of gastrointestinal system
http://purl.obolibrary.org/obo/MP_0000101	absent ethmoid bone	http://purl.obolibrary.org/obo/UBERON_0001679	ethmoid bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0030040	absent facial muscle	http://purl.obolibrary.org/obo/UBERON_0001577	facial muscle	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0004561	absent facial nerve	http://purl.obolibrary.org/obo/UBERON_0001647	facial nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0000843	absent facial nuclei	http://purl.obolibrary.org/obo/UBERON_0000127	facial nucleus	http://purl.obolibrary.org/obo/UBERON_0000988	pons
http://purl.obolibrary.org/obo/MP_0000551	absent forelimb	http://purl.obolibrary.org/obo/UBERON_0002102	forelimb	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0012678	absent fourth ventricle	http://purl.obolibrary.org/obo/UBERON_0002422	fourth ventricle	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle
http://purl.obolibrary.org/obo/MP_0003250	absent gallbladder	http://purl.obolibrary.org/obo/UBERON_0002110	gallbladder	http://purl.obolibrary.org/obo/UBERON_0001173	biliary tree
http://purl.obolibrary.org/obo/MP_0004570	absent glossopharyngeal nerve	http://purl.obolibrary.org/obo/UBERON_0001649	glossopharyngeal nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0000378	absent hair follicles	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
http://purl.obolibrary.org/obo/MP_0000975	absent hair guard neurons	http://purl.obolibrary.org/obo/CL_0000199	mechanoreceptor cell	http://purl.obolibrary.org/obo/UBERON_0010512	strand of guard hair
http://purl.obolibrary.org/obo/MP_0003872	absent heart right ventricle	http://purl.obolibrary.org/obo/UBERON_0000948	heart	http://purl.obolibrary.org/obo/UBERON_0002080	heart right ventricle
http://purl.obolibrary.org/obo/MP_0000557	absent hindlimb	http://purl.obolibrary.org/obo/UBERON_0002103	hindlimb	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0000809	absent hippocampus	http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0008264	absent hippocampus CA1 region	http://purl.obolibrary.org/obo/UBERON_0003881	CA1 field of hippocampus	http://purl.obolibrary.org/obo/UBERON_0003876	hippocampal field
http://purl.obolibrary.org/obo/MP_0008266	absent hippocampus CA2 region	http://purl.obolibrary.org/obo/UBERON_0003882	CA2 field of hippocampus	http://purl.obolibrary.org/obo/UBERON_0003876	hippocampal field
http://purl.obolibrary.org/obo/MP_0008268	absent hippocampus CA3 region	http://purl.obolibrary.org/obo/UBERON_0003883	CA3 field of hippocampus	http://purl.obolibrary.org/obo/UBERON_0003876	hippocampal field
http://purl.obolibrary.org/obo/MP_0008270	absent hippocampus CA4 region	http://purl.obolibrary.org/obo/UBERON_0003884	CA4 field of hippocampus	http://purl.obolibrary.org/obo/UBERON_0003876	hippocampal field
http://purl.obolibrary.org/obo/MP_0009972	absent hippocampus pyramidal cells	http://purl.obolibrary.org/obo/CL_0000598	pyramidal neuron	http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn
http://purl.obolibrary.org/obo/MP_0004352	absent humerus	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	http://purl.obolibrary.org/obo/UBERON_0002102	forelimb
http://purl.obolibrary.org/obo/MP_0004205	absent hyoid bone	http://purl.obolibrary.org/obo/UBERON_0001685	hyoid bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0000499	absent ileum	http://purl.obolibrary.org/obo/UBERON_0002116	ileum	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/MP_0004688	absent ilium	http://purl.obolibrary.org/obo/UBERON_0001273	ilium	http://purl.obolibrary.org/obo/UBERON_0005179	pelvic region element
http://purl.obolibrary.org/obo/MP_0000125	absent incisors	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0004318	absent incus	http://purl.obolibrary.org/obo/UBERON_0001688	incus bone	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0011063	absent inner hair cell kinocilia	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/CL_0000589	cochlear inner hair cell
http://purl.obolibrary.org/obo/MP_0004383	absent interparietal bone	http://purl.obolibrary.org/obo/UBERON_0002229	interparietal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0004683	absent intervertebral disk	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra
http://purl.obolibrary.org/obo/MP_0010708	absent iris stroma	http://purl.obolibrary.org/obo/UBERON_0001779	iris stroma	http://purl.obolibrary.org/obo/UBERON_0001769	iris
http://purl.obolibrary.org/obo/MP_0000498	absent jejunum	http://purl.obolibrary.org/obo/UBERON_0002115	jejunum	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/MP_0000520	absent kidney	http://purl.obolibrary.org/obo/UBERON_0002113	kidney	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
http://purl.obolibrary.org/obo/MP_0030057	absent lacrimal bone	http://purl.obolibrary.org/obo/UBERON_0001680	lacrimal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0001347	absent lacrimal glands	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland	http://purl.obolibrary.org/obo/UBERON_0002330	exocrine system
http://purl.obolibrary.org/obo/MP_0012680	absent lateral ventricles	http://purl.obolibrary.org/obo/UBERON_0002285	telencephalic ventricle	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle
http://purl.obolibrary.org/obo/MP_0000549	absent limbs	http://purl.obolibrary.org/obo/UBERON_0002101	limb	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0004791	absent lower incisors	http://purl.obolibrary.org/obo/UBERON_0003451	lower jaw incisor	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0001181	absent lungs	http://purl.obolibrary.org/obo/UBERON_0002048	lung	http://purl.obolibrary.org/obo/UBERON_0005178	thoracic cavity element
http://purl.obolibrary.org/obo/MP_0010199	absent lymphatic vessel endothelial cells	http://purl.obolibrary.org/obo/CL_0000115	endothelial cell	http://purl.obolibrary.org/obo/UBERON_0001473	lymphatic vessel
http://purl.obolibrary.org/obo/MP_0000726	absent lymphocyte	http://purl.obolibrary.org/obo/CL_0000542	lymphocyte	http://purl.obolibrary.org/obo/UBERON_0002405	immune system
http://purl.obolibrary.org/obo/MP_0004319	absent malleus	http://purl.obolibrary.org/obo/UBERON_0001689	malleus bone	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0000087	absent mandible	http://purl.obolibrary.org/obo/UBERON_0001684	mandible	http://purl.obolibrary.org/obo/UBERON_0001708	jaw skeleton
http://purl.obolibrary.org/obo/MP_0001067	absent mandibular nerve	http://purl.obolibrary.org/obo/UBERON_0000375	mandibular nerve	http://purl.obolibrary.org/obo/UBERON_0001645	trigeminal nerve
http://purl.obolibrary.org/obo/MP_0004236	absent masseter muscle	http://purl.obolibrary.org/obo/UBERON_0001597	masseter muscle	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0004539	absent maxilla	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	http://purl.obolibrary.org/obo/UBERON_0003277	skeleton of upper jaw
http://purl.obolibrary.org/obo/MP_0000908	absent mesencephalic trigeminal nucleus	http://purl.obolibrary.org/obo/UBERON_0001718	mesencephalic nucleus of trigeminal nerve	http://purl.obolibrary.org/obo/UBERON_0001891	midbrain
http://purl.obolibrary.org/obo/MP_0003074	absent metacarpal bones	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0004453	metacarpus region
http://purl.obolibrary.org/obo/MP_0000040	absent middle ear ossicles	http://purl.obolibrary.org/obo/UBERON_0001686	auditory ossicle bone	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0003931	absent molars	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0008468	absent muscle spindles	http://purl.obolibrary.org/obo/UBERON_0003718	muscle spindle	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0000293	absent myocardial trabeculae	http://purl.obolibrary.org/obo/UBERON_0000440	trabecula	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/MP_0004473	absent nasal bone	http://purl.obolibrary.org/obo/UBERON_0001681	nasal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0000075	absent neurocranium	http://purl.obolibrary.org/obo/UBERON_0001703	neurocranium	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0013926	absent neurohypophysis	http://purl.obolibrary.org/obo/UBERON_0002198	neurohypophysis	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MP_0001089	absent nodose ganglion	http://purl.obolibrary.org/obo/UBERON_0005363	inferior vagus X ganglion	http://purl.obolibrary.org/obo/UBERON_0000033	head
http://purl.obolibrary.org/obo/MP_0004440	absent occipital bone	http://purl.obolibrary.org/obo/UBERON_0001676	occipital bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0001062	absent oculomotor nerve	http://purl.obolibrary.org/obo/UBERON_0001643	oculomotor nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0003451	absent olfactory bulb	http://purl.obolibrary.org/obo/UBERON_0002264	olfactory bulb	http://purl.obolibrary.org/obo/UBERON_0005366	olfactory lobe
http://purl.obolibrary.org/obo/MP_0013833	absent olfactory nerve	http://purl.obolibrary.org/obo/UBERON_0001579	olfactory nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0003647	absent oligodendrocytes	http://purl.obolibrary.org/obo/CL_0000128	oligodendrocyte	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
http://purl.obolibrary.org/obo/MP_0000044	absent organ of Corti	http://purl.obolibrary.org/obo/UBERON_0002227	spiral organ of cochlea	http://purl.obolibrary.org/obo/UBERON_0001855	cochlear duct of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0005579	absent outer ear	http://purl.obolibrary.org/obo/UBERON_0001691	external ear	http://purl.obolibrary.org/obo/UBERON_0000033	head
http://purl.obolibrary.org/obo/MP_0011645	absent oviduct epithelium motile cilium	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/UBERON_0007589	ciliated columnar oviduct epithelium
http://purl.obolibrary.org/obo/MP_0013766	absent palatal rugae	http://purl.obolibrary.org/obo/UBERON_0008799	transverse palatine fold	http://purl.obolibrary.org/obo/UBERON_0003216	hard palate
http://purl.obolibrary.org/obo/MP_0004476	absent palatine bone	http://purl.obolibrary.org/obo/UBERON_0001682	palatine bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0003655	absent pancreas	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0009162	absent pancreatic acinar cell zymogen granule	http://purl.obolibrary.org/obo/GO_0042588	zymogen granule	http://purl.obolibrary.org/obo/CL_0002064	pancreatic acinar cell
http://purl.obolibrary.org/obo/MP_0000680	absent parathyroid glands	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system	http://purl.obolibrary.org/obo/UBERON_0001132	parathyroid gland
http://purl.obolibrary.org/obo/MP_0004419	absent parietal bone	http://purl.obolibrary.org/obo/UBERON_0000210	tetrapod parietal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0003388	absent pericardium	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0001086	absent petrosal ganglion	http://purl.obolibrary.org/obo/UBERON_0005360	inferior glossopharyngeal IX ganglion	http://purl.obolibrary.org/obo/UBERON_0000033	head
http://purl.obolibrary.org/obo/MP_0004312	absent pillar cells	http://purl.obolibrary.org/obo/CL_1000191	pillar cell	http://purl.obolibrary.org/obo/UBERON_0002227	spiral organ of cochlea
http://purl.obolibrary.org/obo/MP_0005315	absent pituitary gland	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system
http://purl.obolibrary.org/obo/MP_0008367	absent pituitary intermediate lobe	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis	http://purl.obolibrary.org/obo/UBERON_0002432	pars intermedia of adenohypophysis
http://purl.obolibrary.org/obo/MP_0003714	absent platelets	http://purl.obolibrary.org/obo/CL_0000233	platelet	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0000238	absent pre-B cells	http://purl.obolibrary.org/obo/CL_0000817	precursor B cell	http://purl.obolibrary.org/obo/UBERON_0002405	immune system
http://purl.obolibrary.org/obo/MP_0000090	absent premaxilla	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	http://purl.obolibrary.org/obo/UBERON_0002244	premaxilla
http://purl.obolibrary.org/obo/MP_0004449	absent presphenoid bone	http://purl.obolibrary.org/obo/UBERON_0008828	presphenoid bone	http://purl.obolibrary.org/obo/UBERON_0006428	basisphenoid bone
http://purl.obolibrary.org/obo/MP_0000152	absent proximal rib	http://purl.obolibrary.org/obo/UBERON_0010388	proximal segment of rib	http://purl.obolibrary.org/obo/UBERON_0001443	chest
http://purl.obolibrary.org/obo/MP_0004691	absent pubis	http://purl.obolibrary.org/obo/UBERON_0001275	pubis	http://purl.obolibrary.org/obo/UBERON_0005179	pelvic region element
http://purl.obolibrary.org/obo/MP_0000553	absent radius	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/UBERON_0002102	forelimb
http://purl.obolibrary.org/obo/MP_0004975	absent regulatory T cells	http://purl.obolibrary.org/obo/CL_0000815	regulatory T cell	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011054	absent respiratory motile cilia	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/CL_0002368	respiratory epithelial cell
http://purl.obolibrary.org/obo/MP_0011054	absent respiratory motile cilia	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/CL_0002368	respiratory tract epithelial cell
http://purl.obolibrary.org/obo/MP_0006096	absent retina bipolar cells	http://purl.obolibrary.org/obo/CL_0000748	retinal bipolar neuron	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MP_0000614	absent salivary gland	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland	http://purl.obolibrary.org/obo/UBERON_0002330	exocrine system
http://purl.obolibrary.org/obo/MP_0004341	absent scapula	http://purl.obolibrary.org/obo/UBERON_0006849	scapula	http://purl.obolibrary.org/obo/UBERON_0001467	shoulder
http://purl.obolibrary.org/obo/MP_0002670	absent scrotum	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
http://purl.obolibrary.org/obo/MP_0000648	absent sebaceous gland	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/UBERON_0002067	dermis
http://purl.obolibrary.org/obo/MP_0000036	absent semicircular canals	http://purl.obolibrary.org/obo/UBERON_0007833	osseus semicircular canal	http://purl.obolibrary.org/obo/UBERON_0001839	bony labyrinth
