defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0012011	notochord outer sheath cell increased occurrence bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0005744	notochord outer sheath cell
http://purl.obolibrary.org/obo/ZP_0011903	nucleate erythrocyte increased occurrence autophagy, abnormal	http://purl.obolibrary.org/obo/GO_0006914	autophagy	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0130681	nucleate erythrocyte increased occurrence phagocytosis, abnormal	http://purl.obolibrary.org/obo/GO_0006909	phagocytosis	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0021615	olfactory bulb increased occurrence inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0000402	olfactory bulb
http://purl.obolibrary.org/obo/ZP_0019336	oligodendrocyte increased occurrence TOR signaling, abnormal	http://purl.obolibrary.org/obo/GO_0031929	TOR signaling	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte
http://purl.obolibrary.org/obo/ZP_0101802	oligodendrocyte increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte
http://purl.obolibrary.org/obo/ZP_0003928	oligodendrocyte increased occurrence cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte
http://purl.obolibrary.org/obo/ZP_0101867	oocyte increased occurrence reproductive senescence, abnormal	http://purl.obolibrary.org/obo/GO_1990636	reproductive senescence	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte
http://purl.obolibrary.org/obo/ZP_0105730	opercle increased occurrence ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0000250	opercle
http://purl.obolibrary.org/obo/ZP_0009006	optic cup increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001202	optic cup
http://purl.obolibrary.org/obo/ZP_0100974	optic tectum increased occurrence action potential, abnormal	http://purl.obolibrary.org/obo/GO_0001508	action potential	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0011507	optic tectum increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0019052	optic tectum increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0020379	optic tectum increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0011508	optic tectum increased occurrence cell proliferation in midbrain, abnormal	http://purl.obolibrary.org/obo/GO_0033278	cell proliferation in midbrain	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0104675	optic tectum increased occurrence cellular response to light stimulus, abnormal	http://purl.obolibrary.org/obo/GO_0071482	cellular response to light stimulus	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0104676	optic tectum increased occurrence membrane depolarization during action potential, abnormal	http://purl.obolibrary.org/obo/GO_0086010	membrane depolarization during action potential	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0104425	optic tectum increased occurrence neuronal action potential, abnormal	http://purl.obolibrary.org/obo/GO_0019228	neuronal action potential	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0130909	optic tectum increased occurrence transmission of nerve impulse, abnormal	http://purl.obolibrary.org/obo/GO_0019226	transmission of nerve impulse	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0012629	optic vesicle increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000050	optic vesicle
http://purl.obolibrary.org/obo/ZP_0107138	optic vesicle increased occurrence neurogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0022008	neurogenesis	http://purl.obolibrary.org/obo/ZFA_0000050	optic vesicle
http://purl.obolibrary.org/obo/ZP_0014731	osteoblast increased occurrence cell dedifferentiation, abnormal	http://purl.obolibrary.org/obo/GO_0043697	cell dedifferentiation	http://purl.obolibrary.org/obo/ZFA_0009031	osteoblast
http://purl.obolibrary.org/obo/ZP_0014730	osteoblast increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009031	osteoblast
http://purl.obolibrary.org/obo/ZP_0022763	otic vesicle increased occurrence epithelial to mesenchymal transition, abnormal	http://purl.obolibrary.org/obo/GO_0001837	epithelial to mesenchymal transition	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle
http://purl.obolibrary.org/obo/ZP_0020366	otic vesicle increased occurrence neuroblast delamination, abnormal	http://purl.obolibrary.org/obo/GO_0060234	neuroblast delamination	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle
http://purl.obolibrary.org/obo/ZP_0017779	otic vesicle increased occurrence neuroblast fate specification, abnormal	http://purl.obolibrary.org/obo/GO_0014018	neuroblast fate specification	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle
http://purl.obolibrary.org/obo/ZP_0104588	otic vesicle increased occurrence otolith formation, abnormal	http://purl.obolibrary.org/obo/GO_0032475	otolith formation	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle
http://purl.obolibrary.org/obo/ZP_0022834	ovary increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/ZP_0101871	ovary increased occurrence spermatogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0007283	spermatogenesis	http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/ZP_0100476	palatoquadrate arch increased occurrence bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0001272	palatoquadrate arch
http://purl.obolibrary.org/obo/ZP_0131126	pancreas increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000140	pancreas
http://purl.obolibrary.org/obo/ZP_0022668	pancreatic B cell increased occurrence cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0007049	cell cycle	http://purl.obolibrary.org/obo/ZFA_0009102	pancreatic B cell
http://purl.obolibrary.org/obo/ZP_0016632	pancreatic B cell increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009102	pancreatic B cell
http://purl.obolibrary.org/obo/ZP_0022669	pancreatic B cell increased occurrence regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0009102	pancreatic B cell
http://purl.obolibrary.org/obo/ZP_0020275	parapineal organ increased occurrence neuron fate specification, abnormal	http://purl.obolibrary.org/obo/GO_0048665	neuron fate specification	http://purl.obolibrary.org/obo/ZFA_0001360	parapineal organ
http://purl.obolibrary.org/obo/ZP_0106638	parietal bone increased occurrence bone growth, abnormal	http://purl.obolibrary.org/obo/GO_0098868	bone growth	http://purl.obolibrary.org/obo/ZFA_0000486	parietal bone
http://purl.obolibrary.org/obo/ZP_0106645	parietal bone increased occurrence osteoblast proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0033687	osteoblast proliferation	http://purl.obolibrary.org/obo/ZFA_0000486	parietal bone
http://purl.obolibrary.org/obo/ZP_0012753	pectoral fin bud increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000141	pectoral fin bud
http://purl.obolibrary.org/obo/ZP_0100069	pectoral fin increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin
http://purl.obolibrary.org/obo/ZP_0131016	pericardium increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000054	pericardium
http://purl.obolibrary.org/obo/ZP_0012697	periderm increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001185	periderm
http://purl.obolibrary.org/obo/ZP_0012695	peridermal cell increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009041	peridermal cell
http://purl.obolibrary.org/obo/ZP_0106822	peridermal cell increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009041	peridermal cell
http://purl.obolibrary.org/obo/ZP_0106820	peridermal cell increased occurrence endocytosis, abnormal	http://purl.obolibrary.org/obo/GO_0006897	endocytosis	http://purl.obolibrary.org/obo/ZFA_0009041	peridermal cell
http://purl.obolibrary.org/obo/ZP_0101286	peritoneum increased occurrence macrophage chemotaxis, abnormal	http://purl.obolibrary.org/obo/GO_0048246	macrophage chemotaxis	http://purl.obolibrary.org/obo/ZFA_0005120	peritoneum
http://purl.obolibrary.org/obo/ZP_0019199	pharyngeal arch increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001306	pharyngeal arch
http://purl.obolibrary.org/obo/ZP_0101004	photoreceptor cell increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0009127	photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0022392	podocyte increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009285	podocyte
http://purl.obolibrary.org/obo/ZP_0019580	post-vent region increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region
http://purl.obolibrary.org/obo/ZP_0018635	post-vent region increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region
http://purl.obolibrary.org/obo/ZP_0017919	posterior cardinal vein increased occurrence blood coagulation, fibrin clot formation, abnormal	http://purl.obolibrary.org/obo/GO_0072378	blood coagulation, fibrin clot formation	http://purl.obolibrary.org/obo/ZFA_0000477	posterior cardinal vein
http://purl.obolibrary.org/obo/ZP_0011559	posterior cardinal vein increased occurrence endothelial cell apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0072577	endothelial cell apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000477	posterior cardinal vein
http://purl.obolibrary.org/obo/ZP_0017074	posterior cardinal vein increased occurrence lipid oxidation, abnormal	http://purl.obolibrary.org/obo/GO_0034440	lipid oxidation	http://purl.obolibrary.org/obo/ZFA_0000477	posterior cardinal vein
http://purl.obolibrary.org/obo/ZP_0020158	posterior intestine increased occurrence epithelial cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0010631	epithelial cell migration	http://purl.obolibrary.org/obo/ZFA_0000706	posterior intestine
http://purl.obolibrary.org/obo/ZP_0101915	posterior lateral line increased occurrence regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0000944	posterior lateral line
http://purl.obolibrary.org/obo/ZP_0018148	posterior lateral line primordium increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0018582	posterior lateral line primordium increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0104465	primary motor neuron increased occurrence cell division, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division	http://purl.obolibrary.org/obo/ZFA_0009244	primary motor neuron
http://purl.obolibrary.org/obo/ZP_0014797	primary motor neuron increased occurrence ventral spinal cord interneuron specification, abnormal	http://purl.obolibrary.org/obo/GO_0021521	ventral spinal cord interneuron specification	http://purl.obolibrary.org/obo/ZFA_0009244	primary motor neuron
http://purl.obolibrary.org/obo/ZP_0101912	primordial germ cell increased occurrence bleb assembly, abnormal	http://purl.obolibrary.org/obo/GO_0032060	bleb assembly	http://purl.obolibrary.org/obo/ZFA_0009288	primordial germ cell
http://purl.obolibrary.org/obo/ZP_0006817	proliferative region increased occurrence intrinsic apoptotic signaling pathway by p53 class mediator, abnormal	http://purl.obolibrary.org/obo/GO_0072332	intrinsic apoptotic signaling pathway by p53 class mediator	http://purl.obolibrary.org/obo/ZFA_0000098	proliferative region
http://purl.obolibrary.org/obo/ZP_0100576	pronephric duct increased occurrence autophagy, abnormal	http://purl.obolibrary.org/obo/GO_0006914	autophagy	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0101433	pronephric duct increased occurrence epithelial cell proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0050673	epithelial cell proliferation	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0103367	pronephric glomerulus increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001557	pronephric glomerulus
http://purl.obolibrary.org/obo/ZP_0017418	pronephric proximal convoluted tubule increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0101615	pronephric proximal convoluted tubule increased occurrence blood vessel morphogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0048514	blood vessel morphogenesis	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0021069	pronephric proximal convoluted tubule increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0101622	pronephric proximal convoluted tubule increased occurrence endocytosis, abnormal	http://purl.obolibrary.org/obo/GO_0006897	endocytosis	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0101619	pronephric proximal convoluted tubule increased occurrence renal system vasculature morphogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0061438	renal system vasculature morphogenesis	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0021076	pronephric proximal straight tubule increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0101617	pronephric proximal straight tubule increased occurrence blood vessel morphogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0048514	blood vessel morphogenesis	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0021065	pronephric proximal straight tubule increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0101623	pronephric proximal straight tubule increased occurrence endocytosis, abnormal	http://purl.obolibrary.org/obo/GO_0006897	endocytosis	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0107286	pronephric proximal straight tubule increased occurrence pronephric nephron tubule epithelial cell differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0035778	pronephric nephron tubule epithelial cell differentiation	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0101621	pronephric proximal straight tubule increased occurrence renal system vasculature morphogenesis, abnormal	http://purl.obolibrary.org/obo/GO_0061438	renal system vasculature morphogenesis	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0100269	pronephric tubule increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001558	pronephric tubule
http://purl.obolibrary.org/obo/ZP_0102548	pronephros increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0019773	pronephros increased occurrence multi-ciliated epithelial cell differentiation, abnormal	http://purl.obolibrary.org/obo/GO_1903251	multi-ciliated epithelial cell differentiation	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0021909	radial glial cell increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009292	radial glial cell
http://purl.obolibrary.org/obo/ZP_0104777	radial glial cell increased occurrence neuron differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/ZFA_0009292	radial glial cell
http://purl.obolibrary.org/obo/ZP_0104478	radial glial cell increased occurrence stem cell proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0072089	stem cell proliferation	http://purl.obolibrary.org/obo/ZFA_0009292	radial glial cell
http://purl.obolibrary.org/obo/ZP_0100603	regenerating fin increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0100827	regenerating fin increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0102825	regenerating fin increased occurrence endothelial cell proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0001935	endothelial cell proliferation	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0101975	regenerating tissue increased occurrence cardiac muscle cell proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0060038	cardiac muscle cell proliferation	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0021886	regenerating tissue increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0022572	regenerating tissue increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0100205	retina increased occurrence Notch signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0007219	Notch signaling pathway	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0002403	retina increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0001275	retina increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0009005	retina increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0105910	retina increased occurrence inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0002342	retina increased occurrence intrinsic apoptotic signaling pathway by p53 class mediator, abnormal	http://purl.obolibrary.org/obo/GO_0072332	intrinsic apoptotic signaling pathway by p53 class mediator	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0018632	retina increased occurrence mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0017658	retina increased occurrence neuron differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0014589	retina increased occurrence sensory epithelium regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0070654	sensory epithelium regeneration	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0014553	retinal bipolar neuron increased occurrence spontaneous neurotransmitter secretion, abnormal	http://purl.obolibrary.org/obo/GO_0061669	spontaneous neurotransmitter secretion	http://purl.obolibrary.org/obo/ZFA_0009318	retinal bipolar neuron
http://purl.obolibrary.org/obo/ZP_0101858	retinal cone cell increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell
http://purl.obolibrary.org/obo/ZP_0011361	retinal ganglion cell increased occurrence collateral sprouting in absence of injury, abnormal	http://purl.obolibrary.org/obo/GO_0048669	collateral sprouting in absence of injury	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0020705	retinal ganglion cell layer increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000024	retinal ganglion cell layer
http://purl.obolibrary.org/obo/ZP_0017303	retinal ganglion cell layer increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000024	retinal ganglion cell layer
http://purl.obolibrary.org/obo/ZP_0014840	retinal ganglion cell layer increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000024	retinal ganglion cell layer
http://purl.obolibrary.org/obo/ZP_0020706	retinal inner nuclear layer increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer
http://purl.obolibrary.org/obo/ZP_0017309	retinal inner nuclear layer increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer
http://purl.obolibrary.org/obo/ZP_0009004	retinal inner nuclear layer increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer
http://purl.obolibrary.org/obo/ZP_0017662	retinal inner nuclear layer increased occurrence neuron differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer
http://purl.obolibrary.org/obo/ZP_0020477	retinal neural layer increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000046	retinal neural layer
http://purl.obolibrary.org/obo/ZP_0017839	retinal neural layer increased occurrence sensory epithelium regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0070654	sensory epithelium regeneration	http://purl.obolibrary.org/obo/ZFA_0000046	retinal neural layer
http://purl.obolibrary.org/obo/ZP_0020703	retinal outer nuclear layer increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer
http://purl.obolibrary.org/obo/ZP_0021878	retinal outer nuclear layer increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer
http://purl.obolibrary.org/obo/ZP_0009007	retinal outer nuclear layer increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer
http://purl.obolibrary.org/obo/ZP_0019710	retinal photoreceptor layer increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000143	retinal photoreceptor layer
http://purl.obolibrary.org/obo/ZP_0017310	retinal photoreceptor layer increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000143	retinal photoreceptor layer
http://purl.obolibrary.org/obo/ZP_0019529	retinal pigmented epithelium increased occurrence cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0022409	retinal rod cell increased occurrence ATP biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_0006754	ATP biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell
http://purl.obolibrary.org/obo/ZP_0101859	retinal rod cell increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell
http://purl.obolibrary.org/obo/ZP_0020704	retinal rod cell increased occurrence cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell
http://purl.obolibrary.org/obo/ZP_0004018	rhombomere increased occurrence neuron differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/ZFA_0001064	rhombomere
http://purl.obolibrary.org/obo/ZP_0021307	scale increased occurrence bone resorption, abnormal	http://purl.obolibrary.org/obo/GO_0045453	bone resorption	http://purl.obolibrary.org/obo/ZFA_0000277	scale
http://purl.obolibrary.org/obo/ZP_0018544	skeletal muscle cell increased occurrence apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell
http://purl.obolibrary.org/obo/ZP_0100198	skeletal muscle cell increased occurrence inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell
