defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0009323	axon medial longitudinal fasciculus decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000543	medial longitudinal fasciculus
http://purl.obolibrary.org/obo/ZP_0003732	axon motor neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron
http://purl.obolibrary.org/obo/ZP_0006669	axon neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009248	neuron
http://purl.obolibrary.org/obo/ZP_0000089	axon olfactory receptor cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell
http://purl.obolibrary.org/obo/ZP_0009325	axon posterior lateral line decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000944	posterior lateral line
http://purl.obolibrary.org/obo/ZP_0017374	axon posterior lateral line nerve decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000175	posterior lateral line nerve
http://purl.obolibrary.org/obo/ZP_0006209	axon primary motor neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009244	primary motor neuron
http://purl.obolibrary.org/obo/ZP_0106562	axon regenerating tissue decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0131051	axon retinal ganglion cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0009835	axon secondary motor neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009247	secondary motor neuron
http://purl.obolibrary.org/obo/ZP_0015406	axon sensory neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009053	sensory neuron
http://purl.obolibrary.org/obo/ZP_0005271	axon spinal cord decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0017825	axon spinal nerve decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0005662	spinal nerve
http://purl.obolibrary.org/obo/ZP_0007471	axon trigeminal ganglion decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000295	trigeminal ganglion
http://purl.obolibrary.org/obo/ZP_0002191	axon trigeminal motor nucleus decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0001365	trigeminal motor nucleus
http://purl.obolibrary.org/obo/ZP_0021982	blood vessel endothelial cell dorsal aorta decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/ZFA_0000014	dorsal aorta
http://purl.obolibrary.org/obo/ZP_0022367	bone element regenerating fin decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001514	bone element	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0007757	bony projection palatoquadrate arch decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001637	bony projection	http://purl.obolibrary.org/obo/ZFA_0001272	palatoquadrate arch
http://purl.obolibrary.org/obo/ZP_0101489	cartilage element pharyngeal arch cartilage decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001501	cartilage element	http://purl.obolibrary.org/obo/ZFA_0001460	pharyngeal arch cartilage
http://purl.obolibrary.org/obo/ZP_0103969	caudal fin lepidotrichium regenerating fin decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001550	caudal fin lepidotrichium	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0018320	caudal fin vasculature regenerating fin decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005097	caudal fin vasculature	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0008126	cell lens decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000035	lens
http://purl.obolibrary.org/obo/ZP_0012031	cell midbrain hindbrain boundary decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000042	midbrain hindbrain boundary
http://purl.obolibrary.org/obo/ZP_0020817	cell notochord decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord
http://purl.obolibrary.org/obo/ZP_0019893	cell presumptive neural retina decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0001071	presumptive neural retina
http://purl.obolibrary.org/obo/ZP_0101786	cell projection ito cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0042995	cell projection	http://purl.obolibrary.org/obo/ZFA_0009279	ito cell
http://purl.obolibrary.org/obo/ZP_0020709	cell projection oligodendrocyte decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0042995	cell projection	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte
http://purl.obolibrary.org/obo/ZP_0010039	cell projection roof plate spinal cord region decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0042995	cell projection	http://purl.obolibrary.org/obo/ZFA_0001177	roof plate spinal cord region
http://purl.obolibrary.org/obo/ZP_0007038	ciliated cell Kupffer's vesicle decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009032	ciliated cell	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0001124	cilium Kupffer's vesicle decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0019832	cilium anterior crista decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000619	anterior crista
http://purl.obolibrary.org/obo/ZP_0005952	cilium anterior lateral line neuromast decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0001472	anterior lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0007565	cilium central canal decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000938	central canal
http://purl.obolibrary.org/obo/ZP_0002572	cilium ciliated cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0009032	ciliated cell
http://purl.obolibrary.org/obo/ZP_0130740	cilium cloaca decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0005781	cloaca
http://purl.obolibrary.org/obo/ZP_0006921	cilium cloacal chamber decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000330	cloacal chamber
http://purl.obolibrary.org/obo/ZP_0011034	cilium ependymal cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0009033	ependymal cell
http://purl.obolibrary.org/obo/ZP_0018354	cilium hair cell anterior macula decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000678	hair cell anterior macula
http://purl.obolibrary.org/obo/ZP_0019822	cilium lateral crista decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000166	lateral crista
http://purl.obolibrary.org/obo/ZP_0005949	cilium macula decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000386	macula
http://purl.obolibrary.org/obo/ZP_0006457	cilium macula saccule decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0007000	macula saccule
http://purl.obolibrary.org/obo/ZP_0012585	cilium neural tube decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube
http://purl.obolibrary.org/obo/ZP_0007456	cilium olfactory epithelium decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000554	olfactory epithelium
http://purl.obolibrary.org/obo/ZP_0005948	cilium olfactory pit decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000130	olfactory pit
http://purl.obolibrary.org/obo/ZP_0008296	cilium olfactory placode decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000048	olfactory placode
http://purl.obolibrary.org/obo/ZP_0004083	cilium otic vesicle decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle
http://purl.obolibrary.org/obo/ZP_0005799	cilium peripheral olfactory organ decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000047	peripheral olfactory organ
http://purl.obolibrary.org/obo/ZP_0019707	cilium photoreceptor cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0009127	photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0019836	cilium posterior crista decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000566	posterior crista
http://purl.obolibrary.org/obo/ZP_0007459	cilium posterior lateral line neuromast decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000940	posterior lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0002928	cilium pronephric duct decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0008193	cilium pronephric tubule decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0001558	pronephric tubule
http://purl.obolibrary.org/obo/ZP_0003814	cilium pronephros decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0022086	cilium somite decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000155	somite
http://purl.obolibrary.org/obo/ZP_0006078	cilium spinal cord decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0002422	cleavage furrow blastoderm decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0032154	cleavage furrow	http://purl.obolibrary.org/obo/ZFA_0001176	blastoderm
http://purl.obolibrary.org/obo/ZP_0010902	cleithrum pectoral fin decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000184	cleithrum	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin
http://purl.obolibrary.org/obo/ZP_0001690	dendrite Rohon-Beard neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0009150	Rohon-Beard neuron
http://purl.obolibrary.org/obo/ZP_0016597	dendrite medial longitudinal fasciculus decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0000543	medial longitudinal fasciculus
http://purl.obolibrary.org/obo/ZP_0012557	dendrite motor neuron decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron
http://purl.obolibrary.org/obo/ZP_0001369	dendrite posterior lateral line nerve decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0000175	posterior lateral line nerve
http://purl.obolibrary.org/obo/ZP_0006438	dendritic tree amacrine cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0097447	dendritic tree	http://purl.obolibrary.org/obo/ZFA_0009255	amacrine cell
http://purl.obolibrary.org/obo/ZP_0004415	dorsal-ventral axis brain decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000016	dorsal-ventral axis	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0010589	dorsal-ventral axis eye decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000016	dorsal-ventral axis	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0005830	dorsal-ventral axis head decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000016	dorsal-ventral axis	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0007956	dorsal-ventral axis opercle decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000016	dorsal-ventral axis	http://purl.obolibrary.org/obo/ZFA_0000250	opercle
http://purl.obolibrary.org/obo/ZP_0004141	dorsal-ventral axis whole organism decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000016	dorsal-ventral axis	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0002667	endocardium atrioventricular canal decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001320	endocardium	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0022055	filopodium cholangiocyte decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009397	cholangiocyte
http://purl.obolibrary.org/obo/ZP_0102786	filopodium cranial neural crest cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009003	cranial neural crest cell
http://purl.obolibrary.org/obo/ZP_0012743	filopodium cranial neural crest decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0001194	cranial neural crest
http://purl.obolibrary.org/obo/ZP_0008792	filopodium endothelial tip cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009303	endothelial tip cell
http://purl.obolibrary.org/obo/ZP_0019175	filopodium hepatoblast decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009398	hepatoblast
http://purl.obolibrary.org/obo/ZP_0008887	filopodium intersegmental vein decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0001057	intersegmental vein
http://purl.obolibrary.org/obo/ZP_0008790	filopodium intersegmental vessel decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0010787	filopodium posterior lateral line primordium decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0009047	intestinal villus male organism decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005125	intestinal villus	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0010136	kinocilium hair cell anterior macula decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0000678	hair cell anterior macula
http://purl.obolibrary.org/obo/ZP_0019703	kinocilium hair cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0009366	hair cell
http://purl.obolibrary.org/obo/ZP_0010135	kinocilium hair cell posterior macula decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0000281	hair cell posterior macula
http://purl.obolibrary.org/obo/ZP_0007293	kinocilium inner ear decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0000217	inner ear
http://purl.obolibrary.org/obo/ZP_0005562	kinocilium lateral line decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0001469	lateral line
http://purl.obolibrary.org/obo/ZP_0003847	kinocilium neuromast decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast
http://purl.obolibrary.org/obo/ZP_0011985	kinocilium neuromast hair cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell
http://purl.obolibrary.org/obo/ZP_0007910	kinocilium posterior lateral line neuromast decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0000940	posterior lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0106679	lamellipodium endodermal cell decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0030027	lamellipodium	http://purl.obolibrary.org/obo/ZFA_0009139	endodermal cell
http://purl.obolibrary.org/obo/ZP_0012282	lateral region facial lymphatic vessel decreased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000082	lateral region	http://purl.obolibrary.org/obo/ZFA_0005108	facial lymphatic vessel
http://purl.obolibrary.org/obo/ZP_0014048	lepidotrichium segment regenerating fin decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005633	lepidotrichium segment	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0021089	microvillus bile canaliculus decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0005163	bile canaliculus
http://purl.obolibrary.org/obo/ZP_0010463	microvillus enterocyte decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0009269	enterocyte
http://purl.obolibrary.org/obo/ZP_0014116	microvillus external yolk syncytial layer decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0000309	external yolk syncytial layer
http://purl.obolibrary.org/obo/ZP_0100590	microvillus intestinal bulb decreased length, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0001076	intestinal bulb
