anatomical_entity	location	defined_class
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046081
http://purl.obolibrary.org/obo/UBERON_0011821	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046082
http://purl.obolibrary.org/obo/UBERON_0011822	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046083
http://purl.obolibrary.org/obo/UBERON_0011823	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046084
http://purl.obolibrary.org/obo/UBERON_0001013	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046086
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046087
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046088
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046089
http://purl.obolibrary.org/obo/UBERON_0011821	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046093
http://purl.obolibrary.org/obo/UBERON_0011823	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046094
http://purl.obolibrary.org/obo/UBERON_0011822	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046095
http://purl.obolibrary.org/obo/UBERON_0011821	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046098
http://purl.obolibrary.org/obo/UBERON_0011822	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046099
http://purl.obolibrary.org/obo/UBERON_0011823	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046100
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0000010	http://purl.obolibrary.org/obo/UPHENO_0046102
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046105
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046107
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046108
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046109
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0000010	http://purl.obolibrary.org/obo/UPHENO_0046112
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046116
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0001017	http://purl.obolibrary.org/obo/UPHENO_0046119
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046120
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046121
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046123
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046124
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0000916	http://purl.obolibrary.org/obo/UPHENO_0046125
http://purl.obolibrary.org/obo/UBERON_0011821	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046128
http://purl.obolibrary.org/obo/UBERON_0011822	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046129
http://purl.obolibrary.org/obo/UBERON_0011823	http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/UPHENO_0046130
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/UPHENO_0046131
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0001017	http://purl.obolibrary.org/obo/UPHENO_0046132
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0046133
