biological_process	location	defined_class
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0010743	http://purl.obolibrary.org/obo/UPHENO_0074690
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/UPHENO_0074691
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002367	http://purl.obolibrary.org/obo/UPHENO_0074692
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UBERON_0000165	http://purl.obolibrary.org/obo/UPHENO_0074695
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001264	http://purl.obolibrary.org/obo/UPHENO_0074698
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002113	http://purl.obolibrary.org/obo/UPHENO_0074699
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002113	http://purl.obolibrary.org/obo/UPHENO_0074701
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002358	http://purl.obolibrary.org/obo/UPHENO_0074702
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002358	http://purl.obolibrary.org/obo/UPHENO_0074704
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001264	http://purl.obolibrary.org/obo/UPHENO_0074705
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001756	http://purl.obolibrary.org/obo/UPHENO_0074707
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000057	http://purl.obolibrary.org/obo/UPHENO_0074708
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0074710
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001758	http://purl.obolibrary.org/obo/UPHENO_0074711
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0074715
http://purl.obolibrary.org/obo/GO_0016049	http://purl.obolibrary.org/obo/CL_0000125	http://purl.obolibrary.org/obo/UPHENO_0074721
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0011220	http://purl.obolibrary.org/obo/UPHENO_0074723
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002097	http://purl.obolibrary.org/obo/UPHENO_0074726
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002097	http://purl.obolibrary.org/obo/UPHENO_0074727
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000945	http://purl.obolibrary.org/obo/UPHENO_0074729
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000029	http://purl.obolibrary.org/obo/UPHENO_0074735
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000941	http://purl.obolibrary.org/obo/UPHENO_0074736
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000029	http://purl.obolibrary.org/obo/UPHENO_0074737
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000941	http://purl.obolibrary.org/obo/UPHENO_0074739
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000945	http://purl.obolibrary.org/obo/UPHENO_0074740
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0010743	http://purl.obolibrary.org/obo/UPHENO_0074744
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0010743	http://purl.obolibrary.org/obo/UPHENO_0074745
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002367	http://purl.obolibrary.org/obo/UPHENO_0074748
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/UPHENO_0074749
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/UPHENO_0074750
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/UPHENO_0074751
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001825	http://purl.obolibrary.org/obo/UPHENO_0074752
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002367	http://purl.obolibrary.org/obo/UPHENO_0074753
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001825	http://purl.obolibrary.org/obo/UPHENO_0074757
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001828	http://purl.obolibrary.org/obo/UPHENO_0074758
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001828	http://purl.obolibrary.org/obo/UPHENO_0074760
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000057	http://purl.obolibrary.org/obo/UPHENO_0074761
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/UPHENO_0074764
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/UPHENO_0074765
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0074768
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000165	http://purl.obolibrary.org/obo/UPHENO_0074769
http://purl.obolibrary.org/obo/GO_0032502	http://purl.obolibrary.org/obo/UBERON_0004288	http://purl.obolibrary.org/obo/UPHENO_0074770
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001013	http://purl.obolibrary.org/obo/UPHENO_0074771
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001255	http://purl.obolibrary.org/obo/UPHENO_0074773
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000165	http://purl.obolibrary.org/obo/UPHENO_0074774
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001013	http://purl.obolibrary.org/obo/UPHENO_0074776
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0000042	http://purl.obolibrary.org/obo/UPHENO_0074777
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001255	http://purl.obolibrary.org/obo/UPHENO_0074778
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UPHENO_0074780
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0000042	http://purl.obolibrary.org/obo/UPHENO_0074781
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0000996	http://purl.obolibrary.org/obo/UPHENO_0074783
http://purl.obolibrary.org/obo/GO_0006954	http://purl.obolibrary.org/obo/UBERON_0000165	http://purl.obolibrary.org/obo/UPHENO_0074786
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001173	http://purl.obolibrary.org/obo/UPHENO_0074790
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0005409	http://purl.obolibrary.org/obo/UPHENO_0074791
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002048	http://purl.obolibrary.org/obo/UPHENO_0074794
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001301	http://purl.obolibrary.org/obo/UPHENO_0074795
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002165	http://purl.obolibrary.org/obo/UPHENO_0074797
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002046	http://purl.obolibrary.org/obo/UPHENO_0074798
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002046	http://purl.obolibrary.org/obo/UPHENO_0074800
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002048	http://purl.obolibrary.org/obo/UPHENO_0074801
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002165	http://purl.obolibrary.org/obo/UPHENO_0074802
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002515	http://purl.obolibrary.org/obo/UPHENO_0074803
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0008982	http://purl.obolibrary.org/obo/UPHENO_0074805
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0010230	http://purl.obolibrary.org/obo/UPHENO_0074808
