entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0000947	http://purl.obolibrary.org/obo/UPHENO_0041081
http://purl.obolibrary.org/obo/UBERON_0002328	http://purl.obolibrary.org/obo/UPHENO_0041087
http://purl.obolibrary.org/obo/UBERON_0000948	http://purl.obolibrary.org/obo/UPHENO_0041088
http://purl.obolibrary.org/obo/UBERON_0000941	http://purl.obolibrary.org/obo/UPHENO_0041090
http://purl.obolibrary.org/obo/UBERON_0010510	http://purl.obolibrary.org/obo/UPHENO_0041099
http://purl.obolibrary.org/obo/UBERON_0000033	http://purl.obolibrary.org/obo/UPHENO_0041100
http://purl.obolibrary.org/obo/UBERON_0011933	http://purl.obolibrary.org/obo/UPHENO_0041103
http://purl.obolibrary.org/obo/UBERON_0003655	http://purl.obolibrary.org/obo/UPHENO_0041108
http://purl.obolibrary.org/obo/UBERON_0002205	http://purl.obolibrary.org/obo/UPHENO_0041109
http://purl.obolibrary.org/obo/UBERON_0005396	http://purl.obolibrary.org/obo/UPHENO_0081392
http://purl.obolibrary.org/obo/UBERON_0000375	http://purl.obolibrary.org/obo/UPHENO_0041124
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/UPHENO_0041126
http://purl.obolibrary.org/obo/UBERON_0010166	http://purl.obolibrary.org/obo/UPHENO_0041131
http://purl.obolibrary.org/obo/UBERON_0006333	http://purl.obolibrary.org/obo/UPHENO_0041135
http://purl.obolibrary.org/obo/UBERON_0008199	http://purl.obolibrary.org/obo/UPHENO_0041137
http://purl.obolibrary.org/obo/UBERON_0001693	http://purl.obolibrary.org/obo/UPHENO_0041140
http://purl.obolibrary.org/obo/GO_0030424	http://purl.obolibrary.org/obo/UPHENO_0089273
http://purl.obolibrary.org/obo/UBERON_0001213	http://purl.obolibrary.org/obo/UPHENO_0041143
http://purl.obolibrary.org/obo/UBERON_0001697	http://purl.obolibrary.org/obo/UPHENO_0041144
http://purl.obolibrary.org/obo/UBERON_0000004	http://purl.obolibrary.org/obo/UPHENO_0041145
http://purl.obolibrary.org/obo/UBERON_0002544	http://purl.obolibrary.org/obo/UPHENO_0041146
http://purl.obolibrary.org/obo/UBERON_0001456	http://purl.obolibrary.org/obo/UPHENO_0041147
http://purl.obolibrary.org/obo/UBERON_0003501	http://purl.obolibrary.org/obo/UPHENO_0081394
http://purl.obolibrary.org/obo/UBERON_0001446	http://purl.obolibrary.org/obo/UPHENO_0041153
http://purl.obolibrary.org/obo/UBERON_0003606	http://purl.obolibrary.org/obo/UPHENO_0041154
http://purl.obolibrary.org/obo/UBERON_0002411	http://purl.obolibrary.org/obo/UPHENO_0041158
http://purl.obolibrary.org/obo/UBERON_0005356	http://purl.obolibrary.org/obo/UPHENO_0041171
http://purl.obolibrary.org/obo/UBERON_0001676	http://purl.obolibrary.org/obo/UPHENO_0041172
http://purl.obolibrary.org/obo/UBERON_0001091	http://purl.obolibrary.org/obo/UPHENO_0041175
http://purl.obolibrary.org/obo/UBERON_0001092	http://purl.obolibrary.org/obo/UPHENO_0041177
http://purl.obolibrary.org/obo/UBERON_0001093	http://purl.obolibrary.org/obo/UPHENO_0041178
http://purl.obolibrary.org/obo/UBERON_0001424	http://purl.obolibrary.org/obo/UPHENO_0041180
http://purl.obolibrary.org/obo/UBERON_0006430	http://purl.obolibrary.org/obo/UPHENO_0041182
http://purl.obolibrary.org/obo/UBERON_0001423	http://purl.obolibrary.org/obo/UPHENO_0041187
http://purl.obolibrary.org/obo/UBERON_0004014	http://purl.obolibrary.org/obo/UPHENO_0041188
http://purl.obolibrary.org/obo/UBERON_0001300	http://purl.obolibrary.org/obo/UPHENO_0041190
http://purl.obolibrary.org/obo/UBERON_0001759	http://purl.obolibrary.org/obo/UPHENO_0041196
http://purl.obolibrary.org/obo/GO_0061827	http://purl.obolibrary.org/obo/UPHENO_0089276
http://purl.obolibrary.org/obo/UBERON_0001637	http://purl.obolibrary.org/obo/UPHENO_0081397
http://purl.obolibrary.org/obo/UBERON_0001508	http://purl.obolibrary.org/obo/UPHENO_0041208
http://purl.obolibrary.org/obo/UBERON_0001640	http://purl.obolibrary.org/obo/UPHENO_0041213
http://purl.obolibrary.org/obo/UBERON_0001737	http://purl.obolibrary.org/obo/UPHENO_0041216
http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0088356
http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0041225
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0041226
http://purl.obolibrary.org/obo/UBERON_0001860	http://purl.obolibrary.org/obo/UPHENO_0041227
http://purl.obolibrary.org/obo/UBERON_0001723	http://purl.obolibrary.org/obo/UPHENO_0041228
http://purl.obolibrary.org/obo/UBERON_0001844	http://purl.obolibrary.org/obo/UPHENO_0041229
http://purl.obolibrary.org/obo/UBERON_0006618	http://purl.obolibrary.org/obo/UPHENO_0041231
http://purl.obolibrary.org/obo/UBERON_0000996	http://purl.obolibrary.org/obo/UPHENO_0041233
http://purl.obolibrary.org/obo/UBERON_0001620	http://purl.obolibrary.org/obo/UPHENO_0081399
http://purl.obolibrary.org/obo/UBERON_0001621	http://purl.obolibrary.org/obo/UPHENO_0081400
http://purl.obolibrary.org/obo/UBERON_0001982	http://purl.obolibrary.org/obo/UPHENO_0041236
http://purl.obolibrary.org/obo/UBERON_0001716	http://purl.obolibrary.org/obo/UPHENO_0041237
http://purl.obolibrary.org/obo/GO_0036126	http://purl.obolibrary.org/obo/UPHENO_0089278
http://purl.obolibrary.org/obo/UBERON_0002146	http://purl.obolibrary.org/obo/UPHENO_0041244
http://purl.obolibrary.org/obo/UBERON_0001834	http://purl.obolibrary.org/obo/UPHENO_0041247
http://purl.obolibrary.org/obo/UBERON_0003451	http://purl.obolibrary.org/obo/UPHENO_0041252
http://purl.obolibrary.org/obo/UBERON_0001273	http://purl.obolibrary.org/obo/UPHENO_0041254
http://purl.obolibrary.org/obo/UBERON_0004316	http://purl.obolibrary.org/obo/UPHENO_0041255
http://purl.obolibrary.org/obo/UBERON_0004315	http://purl.obolibrary.org/obo/UPHENO_0041257
http://purl.obolibrary.org/obo/UBERON_0002495	http://purl.obolibrary.org/obo/UPHENO_0041258
http://purl.obolibrary.org/obo/UBERON_0004314	http://purl.obolibrary.org/obo/UPHENO_0041259
http://purl.obolibrary.org/obo/UBERON_0002374	http://purl.obolibrary.org/obo/UPHENO_0041260
http://purl.obolibrary.org/obo/UBERON_0005402	http://purl.obolibrary.org/obo/UPHENO_0041261
http://purl.obolibrary.org/obo/UBERON_0003466	http://purl.obolibrary.org/obo/UPHENO_0041265
http://purl.obolibrary.org/obo/UBERON_0004313	http://purl.obolibrary.org/obo/UPHENO_0041266
http://purl.obolibrary.org/obo/UBERON_0004312	http://purl.obolibrary.org/obo/UPHENO_0041267
http://purl.obolibrary.org/obo/UBERON_0004311	http://purl.obolibrary.org/obo/UPHENO_0041269
http://purl.obolibrary.org/obo/UBERON_0004317	http://purl.obolibrary.org/obo/UPHENO_0041271
http://purl.obolibrary.org/obo/UBERON_0004527	http://purl.obolibrary.org/obo/UPHENO_0041278
http://purl.obolibrary.org/obo/UBERON_0004406	http://purl.obolibrary.org/obo/UPHENO_0041279
http://purl.obolibrary.org/obo/UBERON_0003450	http://purl.obolibrary.org/obo/UPHENO_0041281
http://purl.obolibrary.org/obo/UBERON_0003690	http://purl.obolibrary.org/obo/UPHENO_0041283
http://purl.obolibrary.org/obo/UBERON_0004413	http://purl.obolibrary.org/obo/UPHENO_0041286
http://purl.obolibrary.org/obo/UBERON_0004652	http://purl.obolibrary.org/obo/UPHENO_0041287
http://purl.obolibrary.org/obo/UBERON_0002234	http://purl.obolibrary.org/obo/UPHENO_0041289
http://purl.obolibrary.org/obo/UBERON_0004412	http://purl.obolibrary.org/obo/UPHENO_0041291
http://purl.obolibrary.org/obo/UBERON_0003677	http://purl.obolibrary.org/obo/UPHENO_0088359
http://purl.obolibrary.org/obo/UBERON_0002207	http://purl.obolibrary.org/obo/UPHENO_0041298
http://purl.obolibrary.org/obo/UBERON_0002347	http://purl.obolibrary.org/obo/UPHENO_0041299
http://purl.obolibrary.org/obo/UBERON_0003672	http://purl.obolibrary.org/obo/UPHENO_0041301
http://purl.obolibrary.org/obo/UBERON_0006810	http://purl.obolibrary.org/obo/UPHENO_0041303
http://purl.obolibrary.org/obo/UBERON_0003639	http://purl.obolibrary.org/obo/UPHENO_0041307
http://purl.obolibrary.org/obo/UBERON_0003638	http://purl.obolibrary.org/obo/UPHENO_0041309
http://purl.obolibrary.org/obo/UBERON_0003637	http://purl.obolibrary.org/obo/UPHENO_0041310
http://purl.obolibrary.org/obo/UBERON_0003636	http://purl.obolibrary.org/obo/UPHENO_0041311
http://purl.obolibrary.org/obo/UBERON_0000388	http://purl.obolibrary.org/obo/UPHENO_0041314
http://purl.obolibrary.org/obo/UBERON_0006906	http://purl.obolibrary.org/obo/UPHENO_0041315
http://purl.obolibrary.org/obo/UBERON_0003650	http://purl.obolibrary.org/obo/UPHENO_0041318
http://purl.obolibrary.org/obo/UBERON_0005928	http://purl.obolibrary.org/obo/UPHENO_0041320
http://purl.obolibrary.org/obo/UBERON_0003645	http://purl.obolibrary.org/obo/UPHENO_0041321
http://purl.obolibrary.org/obo/UBERON_0001463	http://purl.obolibrary.org/obo/UPHENO_0041323
http://purl.obolibrary.org/obo/UBERON_0001105	http://purl.obolibrary.org/obo/UPHENO_0041324
http://purl.obolibrary.org/obo/UBERON_0003868	http://purl.obolibrary.org/obo/UPHENO_0041326
http://purl.obolibrary.org/obo/UBERON_0003867	http://purl.obolibrary.org/obo/UPHENO_0041327
http://purl.obolibrary.org/obo/UBERON_0001449	http://purl.obolibrary.org/obo/UPHENO_0041330
http://purl.obolibrary.org/obo/UBERON_0003642	http://purl.obolibrary.org/obo/UPHENO_0041331
http://purl.obolibrary.org/obo/UBERON_0003641	http://purl.obolibrary.org/obo/UPHENO_0041332
http://purl.obolibrary.org/obo/UBERON_0001466	http://purl.obolibrary.org/obo/UPHENO_0041333
http://purl.obolibrary.org/obo/UBERON_0003640	http://purl.obolibrary.org/obo/UPHENO_0041334
http://purl.obolibrary.org/obo/UBERON_0001467	http://purl.obolibrary.org/obo/UPHENO_0041335
http://purl.obolibrary.org/obo/UBERON_0010163	http://purl.obolibrary.org/obo/UPHENO_0041338
http://purl.obolibrary.org/obo/UBERON_0001437	http://purl.obolibrary.org/obo/UPHENO_0041343
http://purl.obolibrary.org/obo/UBERON_0001438	http://purl.obolibrary.org/obo/UPHENO_0041345
http://purl.obolibrary.org/obo/UBERON_0001436	http://purl.obolibrary.org/obo/UPHENO_0041346
http://purl.obolibrary.org/obo/UBERON_0004382	http://purl.obolibrary.org/obo/UPHENO_0041351
http://purl.obolibrary.org/obo/UBERON_0004395	http://purl.obolibrary.org/obo/UPHENO_0041355
http://purl.obolibrary.org/obo/UBERON_0004385	http://purl.obolibrary.org/obo/UPHENO_0041360
http://purl.obolibrary.org/obo/UBERON_0004387	http://purl.obolibrary.org/obo/UPHENO_0041365
http://purl.obolibrary.org/obo/UBERON_0016476	http://purl.obolibrary.org/obo/UPHENO_0041368
http://purl.obolibrary.org/obo/UBERON_0035133	http://purl.obolibrary.org/obo/UPHENO_0041369
http://purl.obolibrary.org/obo/UBERON_0008962	http://purl.obolibrary.org/obo/UPHENO_0041370
http://purl.obolibrary.org/obo/UBERON_0016467	http://purl.obolibrary.org/obo/UPHENO_0041379
http://purl.obolibrary.org/obo/UBERON_0001098	http://purl.obolibrary.org/obo/UPHENO_0041387
http://purl.obolibrary.org/obo/UBERON_0001075	http://purl.obolibrary.org/obo/UPHENO_0041397
http://purl.obolibrary.org/obo/UBERON_0006657	http://purl.obolibrary.org/obo/UPHENO_0041399
http://purl.obolibrary.org/obo/UBERON_0004331	http://purl.obolibrary.org/obo/UPHENO_0041403
http://purl.obolibrary.org/obo/UBERON_0004329	http://purl.obolibrary.org/obo/UPHENO_0041408
http://purl.obolibrary.org/obo/UBERON_0003252	http://purl.obolibrary.org/obo/UPHENO_0041409
http://purl.obolibrary.org/obo/UBERON_0004103	http://purl.obolibrary.org/obo/UPHENO_0041413
http://purl.obolibrary.org/obo/UBERON_0006767	http://purl.obolibrary.org/obo/UPHENO_0041415
http://purl.obolibrary.org/obo/UBERON_0004320	http://purl.obolibrary.org/obo/UPHENO_0041417
http://purl.obolibrary.org/obo/UBERON_0004338	http://purl.obolibrary.org/obo/UPHENO_0041419
http://purl.obolibrary.org/obo/UBERON_0004337	http://purl.obolibrary.org/obo/UPHENO_0041420
http://purl.obolibrary.org/obo/UBERON_0004336	http://purl.obolibrary.org/obo/UPHENO_0041422
http://purl.obolibrary.org/obo/UBERON_0004319	http://purl.obolibrary.org/obo/UPHENO_0041423
http://purl.obolibrary.org/obo/UBERON_0004318	http://purl.obolibrary.org/obo/UPHENO_0041424
http://purl.obolibrary.org/obo/UBERON_0004330	http://purl.obolibrary.org/obo/UPHENO_0041425
http://purl.obolibrary.org/obo/UBERON_0007709	http://purl.obolibrary.org/obo/UPHENO_0041426
http://purl.obolibrary.org/obo/UBERON_0004335	http://purl.obolibrary.org/obo/UPHENO_0041428
http://purl.obolibrary.org/obo/UBERON_0004334	http://purl.obolibrary.org/obo/UPHENO_0041429
http://purl.obolibrary.org/obo/UBERON_0004333	http://purl.obolibrary.org/obo/UPHENO_0041431
http://purl.obolibrary.org/obo/UBERON_0004332	http://purl.obolibrary.org/obo/UPHENO_0041432
http://purl.obolibrary.org/obo/UBERON_0004327	http://purl.obolibrary.org/obo/UPHENO_0041434
http://purl.obolibrary.org/obo/UBERON_0004326	http://purl.obolibrary.org/obo/UPHENO_0041435
http://purl.obolibrary.org/obo/UBERON_0004325	http://purl.obolibrary.org/obo/UPHENO_0041436
http://purl.obolibrary.org/obo/UBERON_0006865	http://purl.obolibrary.org/obo/UPHENO_0041438
http://purl.obolibrary.org/obo/UBERON_0007830	http://purl.obolibrary.org/obo/UPHENO_0041439
http://purl.obolibrary.org/obo/UBERON_0002382	http://purl.obolibrary.org/obo/UPHENO_0041440
http://purl.obolibrary.org/obo/UBERON_0004324	http://purl.obolibrary.org/obo/UPHENO_0041443
http://purl.obolibrary.org/obo/UBERON_0004323	http://purl.obolibrary.org/obo/UPHENO_0041444
http://purl.obolibrary.org/obo/UBERON_0004322	http://purl.obolibrary.org/obo/UPHENO_0041445
http://purl.obolibrary.org/obo/UBERON_0004321	http://purl.obolibrary.org/obo/UPHENO_0041446
http://purl.obolibrary.org/obo/UBERON_0002389	http://purl.obolibrary.org/obo/UPHENO_0041447
http://purl.obolibrary.org/obo/UBERON_0004328	http://purl.obolibrary.org/obo/UPHENO_0041448
http://purl.obolibrary.org/obo/UBERON_0001705	http://purl.obolibrary.org/obo/UPHENO_0041452
http://purl.obolibrary.org/obo/UBERON_0001702	http://purl.obolibrary.org/obo/UPHENO_0041459
http://purl.obolibrary.org/obo/UBERON_0001819	http://purl.obolibrary.org/obo/UPHENO_0041462
http://purl.obolibrary.org/obo/UBERON_0010887	http://purl.obolibrary.org/obo/UPHENO_0041463
http://purl.obolibrary.org/obo/UBERON_0010746	http://purl.obolibrary.org/obo/UPHENO_0041492
http://purl.obolibrary.org/obo/UBERON_0004391	http://purl.obolibrary.org/obo/UPHENO_0041538
http://purl.obolibrary.org/obo/UBERON_0004390	http://purl.obolibrary.org/obo/UPHENO_0041539
http://purl.obolibrary.org/obo/UBERON_0003865	http://purl.obolibrary.org/obo/UPHENO_0041549
http://purl.obolibrary.org/obo/UBERON_0003864	http://purl.obolibrary.org/obo/UPHENO_0041551
http://purl.obolibrary.org/obo/UBERON_0003863	http://purl.obolibrary.org/obo/UPHENO_0041552
http://purl.obolibrary.org/obo/UBERON_0002414	http://purl.obolibrary.org/obo/UPHENO_0041553
http://purl.obolibrary.org/obo/UBERON_0001684	http://purl.obolibrary.org/obo/UPHENO_0041558
http://purl.obolibrary.org/obo/UBERON_0003862	http://purl.obolibrary.org/obo/UPHENO_0041560
http://purl.obolibrary.org/obo/UBERON_0003620	http://purl.obolibrary.org/obo/UPHENO_0041561
http://purl.obolibrary.org/obo/UBERON_0003866	http://purl.obolibrary.org/obo/UPHENO_0041562
http://purl.obolibrary.org/obo/UBERON_0010358	http://purl.obolibrary.org/obo/UPHENO_0041567
http://purl.obolibrary.org/obo/UBERON_0003706	http://purl.obolibrary.org/obo/UPHENO_0041568
http://purl.obolibrary.org/obo/UBERON_0013748	http://purl.obolibrary.org/obo/UPHENO_0041569
http://purl.obolibrary.org/obo/UBERON_0013749	http://purl.obolibrary.org/obo/UPHENO_0041572
http://purl.obolibrary.org/obo/UBERON_0003823	http://purl.obolibrary.org/obo/UPHENO_0041573
http://purl.obolibrary.org/obo/UBERON_0013751	http://purl.obolibrary.org/obo/UPHENO_0041578
http://purl.obolibrary.org/obo/UBERON_0011677	http://purl.obolibrary.org/obo/UPHENO_0041579
http://purl.obolibrary.org/obo/UBERON_0001734	http://purl.obolibrary.org/obo/UPHENO_0041628
http://purl.obolibrary.org/obo/UBERON_0001847	http://purl.obolibrary.org/obo/UPHENO_0041636
http://purl.obolibrary.org/obo/UBERON_0001711	http://purl.obolibrary.org/obo/UPHENO_0041667
http://purl.obolibrary.org/obo/UBERON_0008852	http://purl.obolibrary.org/obo/UPHENO_0041169
http://purl.obolibrary.org/obo/UBERON_0002387	http://purl.obolibrary.org/obo/UPHENO_0041239
http://purl.obolibrary.org/obo/UBERON_0001450	http://purl.obolibrary.org/obo/UPHENO_0076937
